engine_rpm,lub_oil_pressure,fuel_pressure,coolant_pressure,lub_oil_temp,coolant_temp,engine_condition
552,2.083828519,4.682351543,1.419068434,77.65465848,80.84542263,0
677,2.508777116,7.950926505,1.715125384,84.15297643,82.73798198,1
1192,2.483214632,5.76482342,1.507369836,82.25476034,91.01452201,1
1074,4.11062483,7.577276363,6.471793825,85.96439299,79.36424126,0
395,2.386394543,7.870874858,1.663227312,77.00812251,70.04841189,1
1184,4.363440258,7.393739676,1.818178463,80.04513247,83.74461508,0
1091,2.681259846,3.872631856,2.985609289,77.77110084,84.38950821,0
914,2.838539188,7.138840363,2.938865056,75.51859466,75.96701563,0
628,5.183668617,5.180700353,1.450184295,76.28368246,82.37993991,1
974,2.17441685,2.698796295,2.891044651,75.35053033,85.76575847,0
414,2.410246243,8.355377607,2.921128412,75.70596569,71.33439058,1
891,3.044005131,8.83045821,2.516860669,75.95231904,91.25436603,1
561,3.05752427,2.871315375,4.779142571,77.3111543,82.58405348,1
660,2.499249314,4.819286297,1.867082347,74.06009495,84.29837649,1
551,4.155583887,8.5733192,1.342389422,74.81664559,65.22611105,1
1229,2.242412742,7.270735882,1.594943773,83.81365839,84.15668908,0
1212,1.723152316,5.266437194,4.289763312,80.38230746,82.46203326,0
974,2.536349374,7.136606693,2.457581076,83.87593923,83.2898236,0
1203,2.88759992,12.51245313,1.2037536,77.05542454,68.55433082,1
674,2.849445227,5.070584197,1.872189817,76.07827944,82.98079391,1
710,3.994456556,19.07674171,5.195582988,76.93829172,72.72144863,1
530,2.955506759,6.049657112,2.323065999,79.89172816,78.47185728,0
883,2.422598152,4.509413451,1.353612745,76.54162555,78.84232829,1
647,2.756635458,8.128048849,1.972011838,76.29379904,66.19434458,1
769,3.843640715,7.105046242,1.890506624,85.92586942,84.96245398,1
690,3.755539843,5.705820342,1.901933504,75.78678979,83.99412394,1
801,3.589941877,7.85634053,3.551911413,74.25969966,84.15974368,0
1011,2.808924551,6.346155348,1.78320593,76.54144072,81.07070052,0
629,5.573521789,4.761188396,2.382941639,75.70426315,75.83161473,0
439,4.514257813,5.597125048,1.428218706,82.35412279,72.78689797,1
1234,2.180761605,6.401545319,2.133356531,76.29952287,78.0465146,0
1226,3.14085111,4.990008959,2.211889158,81.16242166,66.35578585,0
636,5.080250316,6.470249606,3.408416078,75.72250548,77.26200885,1
635,2.955136992,2.302096932,1.681610291,84.36173905,83.24832314,1
682,5.107554796,12.35975398,3.289549574,77.61359228,80.44456082,0
1263,2.757828645,11.11111912,2.311610299,78.03144208,72.79654149,1
1043,3.298957369,9.761772621,2.291429497,78.3678006,79.08568679,1
571,3.846579553,6.969059875,3.026831768,79.62424241,85.72985857,1
663,5.478452182,7.052038377,1.227311003,75.43200268,75.04337812,0
628,2.083090634,7.519013723,1.952411695,76.48336629,76.70133533,1
615,5.185344881,5.007435123,4.761410509,75.67346055,70.21663454,1
1368,4.486985582,7.12390587,2.460766507,75.84725757,82.64696219,1
663,2.393848187,4.787941541,2.819192172,76.60522647,68.30108675,0
1064,3.317920101,5.184238546,1.616867701,74.6872576,80.10271619,0
1056,4.276375288,8.988254734,2.274387163,83.72207976,78.43455465,1
603,3.091647095,5.632162809,2.651566736,76.19866393,75.04417796,1
928,2.745738234,4.923815054,1.6158925,82.96894838,72.92252893,0
703,2.116119752,17.68131547,1.294608712,77.47628387,72.42903853,1
634,3.692225303,6.478218512,1.954951741,76.64441819,77.89704385,1
768,1.824641377,7.674013491,2.842898914,85.33614034,76.48549995,1
1565,2.115711168,8.582130861,2.761805637,74.80527629,76.99266616,0
383,3.587964658,6.244876741,2.021225195,75.09598821,83.93444321,1
909,2.820308999,7.535035366,2.067936258,74.36504221,78.7492718,1
674,4.722201173,5.400605781,1.448858896,77.76594502,76.74229434,1
958,2.932946667,5.318474465,2.678338404,77.38947219,78.5519302,0
625,3.05953291,7.460275916,1.58967522,75.99236533,83.53326648,1
929,2.610431807,6.042660222,1.848788732,84.90082873,74.59369092,0
640,4.483560331,6.790050955,2.158611417,78.0578914,75.51278525,1
710,2.173432764,7.735260311,4.321696154,82.12230597,81.72034864,1
675,2.981972448,6.744608491,1.218846498,74.98258496,80.9633529,1
805,2.763572263,7.598886133,1.758456209,82.48348609,85.69611888,0
962,2.916130103,7.406181063,1.460212263,82.73150946,85.79107951,1
775,2.911978304,7.49174545,1.401884767,77.12815499,69.58756032,1
742,2.018657043,6.493834906,1.64008013,77.30946862,78.2296352,0
966,3.057824638,12.69488235,2.902307639,77.89826646,89.19412619,1
733,4.404317694,4.900004738,2.284603743,76.36598842,84.25447931,1
725,4.330301055,6.321159278,2.843885863,71.32197369,85.1240675,1
961,2.716683867,7.464623542,2.99049275,75.83105129,77.87148519,0
629,3.652638061,7.061919461,1.945130458,78.03313042,77.48147395,0
662,2.551022882,3.801857867,1.877504973,83.42262281,81.62549153,1
1509,1.968105722,4.072130575,1.230864577,77.17351532,82.99880474,0
669,3.851516695,4.77204732,1.978956677,76.95086026,78.37436268,0
584,2.221508559,5.414759074,2.346682073,74.04237643,80.17414791,1
476,4.168776301,6.224702031,3.143250795,78.70727021,83.83666504,1
408,2.085609154,2.402503262,1.830944907,85.00976747,86.81355734,1
650,3.100163409,4.528618733,2.092896742,86.03799992,74.22668705,0
838,4.583028956,9.337592555,2.856452576,76.70743567,71.76176281,1
922,2.093580924,4.137997491,2.894002229,80.42538795,82.48623576,0
969,2.323923867,6.704453162,2.3885196,75.57164185,71.85844039,1
910,1.967138647,6.355524867,1.218696154,75.72149397,72.26941521,0
1031,2.010031002,9.044388084,2.720925627,78.33737281,81.19868306,1
899,4.453286101,4.76287921,1.252320564,84.7602803,80.68576606,0
1265,4.800364981,4.29458787,0.87354583,76.97474561,69.27353297,0
1101,2.366374956,5.27096147,2.515313777,76.71641219,82.27765784,1
770,2.203783558,7.418110391,1.409205239,75.54056891,76.96808535,1
830,5.213923201,7.40379261,1.255517429,76.52398007,73.93944351,1
823,3.139223334,10.61133234,3.108060926,75.66364503,71.09794903,1
483,2.743330857,7.666945807,1.280861341,78.17151192,72.05303164,1
823,2.305869257,5.791692408,1.310673629,84.16009099,76.79217361,1
1413,4.920442494,6.980386718,1.122287258,82.04750504,79.92755751,1
562,4.201825896,4.101036769,2.560820699,75.89614164,84.93243153,1
879,2.809540804,4.646065334,4.636188027,76.41188369,76.21431912,1
663,3.064742717,6.811411012,2.963892363,79.23447494,78.31240236,1
786,2.814893662,6.213294104,1.352433216,76.78497768,68.00710616,0
952,2.684061271,5.569928316,1.711380594,75.4242425,79.2830459,0
732,2.156715459,15.50727555,1.636698948,73.51689741,85.08649442,1
1305,4.444805235,5.83400239,2.404098545,77.23733908,78.37542153,0
557,4.562918164,6.547502216,1.151463897,74.86132102,92.37025026,1
1437,2.960023994,4.903322149,2.703854254,74.30470166,84.31986357,0
910,3.606079609,6.754824253,2.204460823,74.71960985,80.5401604,0
1172,4.464110557,5.83133014,1.358946024,76.34261762,73.17979716,1
650,3.619253334,7.976774668,3.360383757,74.64752117,69.94235844,1
681,4.57510427,14.34056809,2.509712505,78.53445633,80.4245452,0
1320,2.786972437,11.21617639,1.342870813,77.3110225,72.28285509,1
423,2.151684813,4.4096189,1.698446583,87.01328686,80.05986041,1
480,2.932082923,9.264558576,1.791861466,75.3882884,80.92208866,1
442,4.281096346,11.12252614,2.850053263,76.79635587,79.96409187,1
563,3.027065118,14.95024335,3.309132142,74.99160908,76.91355587,1
1288,2.780855482,8.53713538,1.459706636,76.40073525,78.07984764,0
659,3.364227247,6.895939964,2.554469023,77.96182424,92.53949522,0
454,2.899572165,3.889567418,2.268281176,75.78933526,72.94910794,0
924,2.297703659,5.987550097,1.086345868,74.671578,76.7872141,1
1500,2.873797682,5.017407852,1.807537227,77.49219357,85.55634761,0
614,3.945035,15.12778608,3.21559266,77.41816422,84.98506213,1
587,3.502165822,8.624215622,2.230617599,74.84882852,81.92667797,1
810,2.294083004,3.997827629,2.411972627,76.11837402,83.76229234,0
525,3.605296978,7.269573715,1.475089498,78.0849306,72.35280721,0
703,3.94945442,6.701191352,2.427188824,75.34185048,79.9054878,1
702,3.755667895,11.47150072,3.048485638,76.83747569,85.98006993,0
1441,2.346734982,4.596499726,1.341467212,86.82398978,75.2150024,0
479,2.365552633,4.47322943,1.793109118,83.82089581,84.96608257,1
770,3.938869478,5.15247515,1.74326305,73.65537769,75.46503028,0
952,2.793646183,6.926700831,1.56634439,83.11907343,78.52085886,0
719,3.294852558,8.23605917,1.477249139,77.90220298,71.67482581,1
816,2.999321934,7.686283146,1.466193795,76.04715018,79.50207755,0
487,4.649650588,5.290202528,2.937316284,75.3214536,71.84423686,1
629,3.45150323,10.10988216,3.070523645,76.32836754,69.95105763,1
777,3.702884257,6.426578781,2.307182246,76.45664098,80.63662322,1
660,3.094095829,7.547823706,1.640363219,77.16290552,84.43770336,1
932,2.384141042,4.654800687,0.910926221,88.70280723,83.19994648,0
912,4.591005627,5.76587528,2.768435008,75.9443756,85.64137184,0
694,2.870528004,4.828157614,1.999831061,76.83166123,74.89095532,1
456,2.578766285,6.61366194,2.453393584,77.15715743,83.2574022,1
784,3.798429312,6.880249268,2.434723639,76.28579479,71.38337575,1
513,2.835047511,8.181119741,0.996489239,82.65710256,66.97707376,1
529,3.839318841,8.334908733,1.281146123,76.43378469,82.91666735,1
649,0.089597014,6.017542196,3.240853624,73.88192817,80.81885035,0
733,3.30880335,11.87079003,1.974798903,74.44370115,84.31509708,1
816,2.42750013,3.108961226,2.848697216,76.67554989,75.85890661,0
463,3.129276463,4.794016949,2.529281148,75.91788567,83.90231105,0
748,5.392817936,10.41229061,2.22430993,74.74211348,71.23002097,1
892,2.400480125,5.300577106,2.563495473,76.96408587,81.72265978,1
842,2.157858938,5.945513819,3.409403463,84.17256142,84.78963878,1
1062,4.2966509,5.334244449,2.065138456,75.79185412,70.78590626,0
1150,3.498847791,4.03217485,3.17980952,82.30747616,75.14330163,0
465,3.548107165,4.559597514,1.751602883,86.43057062,78.46400968,0
443,5.244522501,5.241694096,2.466137798,77.10213264,73.75215658,0
570,4.203548302,5.497712501,2.057960193,81.45435605,82.18337922,1
917,2.432348959,4.868579917,1.574144265,78.05005149,83.83263498,1
813,2.380060202,5.297108677,0.312323239,75.83929965,77.07615145,0
629,2.997485316,6.373301604,3.220038839,74.27112289,74.5934749,1
639,4.62365725,12.53400605,3.520561672,84.95212716,71.99612046,1
610,3.146517005,6.204067981,1.265385285,77.12019257,72.14786715,1
584,3.463098388,7.141328256,1.994718693,74.84169347,66.07338735,1
906,3.083838751,1.603487687,1.903619053,75.80585402,83.0677093,1
603,4.564205051,4.697829305,1.69698162,76.46522354,70.00286455,1
887,3.08364134,5.588579834,2.130974836,75.43030061,73.46376952,1
881,1.927555894,15.82820426,2.029608676,83.5022286,88.90632772,1
702,3.977847612,7.037400542,2.32611125,75.52801908,71.49561527,1
1327,2.551879589,4.101574391,1.474735792,77.42505673,71.97270826,0
753,2.107145647,3.87612354,3.637955487,82.255975,74.8918511,0
1091,2.992162434,7.050279525,1.612976455,75.13709849,89.89202809,0
855,2.13431829,3.553043548,1.546500984,76.30166541,85.38969491,0
453,2.243080106,5.85216023,2.755346152,77.17487119,86.16039817,1
613,3.917434957,8.26960747,2.207525756,78.62238757,77.30201217,1
1282,3.294005698,9.661568035,2.502928371,81.91838679,70.53369798,1
1006,4.335954303,3.646078406,3.39932173,77.46201913,78.58147221,0
1019,2.431601745,6.639466091,2.274440939,75.47732751,71.14468141,0
646,2.4607472,2.726846901,1.702385007,78.14503996,78.06934874,0
1027,1.820329233,3.281680138,2.401008346,78.00752051,76.894686,1
599,3.922223676,8.868823303,1.726881591,77.9703732,89.41291685,1
448,2.876330635,4.757737429,2.264782785,76.83942369,77.57910034,1
422,2.800016094,9.509489124,1.308560751,77.1760091,71.52253542,1
710,4.33856693,5.455502338,1.665819741,77.18979778,83.97855471,1
677,3.27399691,4.741664861,2.538666218,75.15907803,76.22504863,1
1168,5.151357536,6.083003667,0.94750429,76.25301836,73.63005359,0
664,2.10395966,5.798264267,2.441504337,77.71752748,75.66451595,0
699,2.525395909,4.161114785,1.418947591,78.5559613,82.46686315,0
554,3.493155064,13.35549411,3.100595252,81.20392931,66.35308923,1
555,5.193266536,6.052998026,1.804725608,76.09061858,84.56876253,1
826,3.064462673,17.44267439,2.062652537,78.5087537,74.61301106,1
1187,3.839741561,16.90682571,1.960654722,75.92550147,80.25042917,1
906,4.136836785,5.439018349,3.064462254,75.8012953,78.31019024,0
1040,1.67588173,0.431446751,1.988715018,75.81274773,87.73909612,0
1338,4.522409486,5.395835676,2.564307126,75.6380121,72.44871834,1
618,4.259119782,7.581517005,3.45347215,76.90093814,84.34121712,1
668,2.579780374,3.861215559,1.90274194,75.9814276,78.92308715,1
549,2.042825878,8.778662744,2.20263709,74.78508966,70.69291451,1
660,3.144420544,4.33246148,3.807358226,84.69044669,81.90778426,0
672,2.546522632,4.341924983,2.029894792,77.43300405,77.58314484,0
1463,2.796106193,9.633088687,2.289238244,77.51514784,75.55424587,0
568,2.66058104,8.023598072,2.359531979,80.89976356,75.51031784,1
844,2.244778673,5.635379359,2.390453876,76.32410671,71.41283542,1
1219,2.096203368,6.129496521,3.259460035,75.92616567,86.90257711,1
480,2.263578076,10.9222248,3.268777193,84.37856845,85.47614094,1
1048,3.863537071,5.192074039,1.773078795,75.46027568,79.65089069,1
618,5.391784807,11.5602246,5.492189365,77.10945287,86.5044749,1
511,1.8656168,6.886134323,5.631606049,76.88511495,81.61409066,0
1292,3.230724662,3.240460201,1.742440456,75.97554537,74.34146439,0
813,4.841740944,9.640984329,2.380536892,75.47906803,75.0911028,1
814,3.683447136,6.41195563,2.492521891,76.63503948,86.13871919,1
771,5.477212656,5.822008173,2.383106863,76.70258992,81.69962913,0
691,3.699355825,8.170355501,1.924964067,78.11505999,83.29219899,1
518,0.143224595,8.248790385,2.914021317,82.57116137,66.80763915,1
537,4.156876294,4.950165181,2.970651399,76.29358639,80.9823483,1
984,4.310012058,7.527920451,2.754243219,76.23472314,68.03680597,1
572,2.990548666,8.049687459,2.335651093,76.14553309,75.58882019,1
1031,3.661497794,5.276286688,4.945613784,78.08402946,84.00804917,0
533,4.805158974,4.463572177,1.222730182,77.20725544,76.25695439,1
1352,2.987549161,7.585436331,3.014616116,73.82944112,73.48468205,0
795,2.016138112,7.504314532,1.676979381,74.75737111,78.53628873,1
628,3.929800733,4.72784504,1.78263555,82.98984938,75.23122643,1
972,5.154137814,5.749330936,2.035009539,75.55290028,83.84426169,0
791,1.830360626,4.680652354,1.71880848,88.65886328,67.45234488,0
630,2.105404499,6.929379586,2.859422255,74.2978656,78.35605615,0
777,3.89020324,12.73951834,1.302824081,77.70132213,77.62387829,1
748,3.416778638,7.847487083,2.45380033,78.56380203,77.83801061,1
729,3.594002484,8.614913531,3.736950638,74.84604761,75.48393325,1
703,3.392701833,3.376021754,1.45592991,76.34496316,71.14272768,1
554,4.347261355,8.539484866,1.032135169,86.22674683,91.280715,1
869,2.670912143,5.036908893,1.611061518,76.19139923,79.99904303,1
1092,3.661487233,13.79398591,1.55701922,74.98417028,83.73335168,1
1380,4.646637883,6.949241528,2.712131458,75.17723853,76.75837977,0
589,4.095482673,8.317243294,0.894555487,74.75816827,86.25339498,1
731,4.08660317,6.764889807,2.712486739,81.79239852,75.62216151,0
690,2.484539515,11.23404372,2.440421951,74.75014746,78.97873359,0
866,2.755733233,6.346812573,3.736590401,74.97722774,79.16401503,0
878,3.98337303,5.049227203,1.44670644,76.32187694,73.82757375,1
773,4.050161958,5.056935195,4.802132993,77.22116435,83.44047532,1
676,5.396583109,5.527417778,2.284369849,75.40121909,73.00003562,1
945,6.45811012,3.353950794,1.502761083,76.69807139,75.43535683,1
932,4.342642965,4.70384704,2.155747571,77.8827127,86.92718668,0
995,2.782381151,12.4012705,1.193420257,77.12974764,74.14002724,1
728,4.030338751,7.346520246,1.16351552,73.26242544,64.69249965,1
712,3.314215639,5.445329528,1.512054488,77.19618482,77.74667212,0
696,5.104752092,4.373626187,1.404111777,75.8777383,78.38695832,0
474,2.570308348,9.048318912,1.653822418,76.56145473,74.50645009,1
772,5.228372748,13.3844322,1.332026987,79.01630153,66.63213575,1
424,3.010579646,5.52334728,3.507509686,75.18739989,87.10716649,1
990,3.07085582,10.00811444,3.430589772,77.90244713,76.40444883,1
485,1.966245391,3.297081126,1.720741438,74.45044987,83.87736201,0
1193,3.100656848,5.820686356,1.380604783,76.56956599,69.93630592,0
1088,3.875523028,6.592600871,1.153536539,82.16443084,83.65767388,0
784,4.645940703,3.758347833,3.056390991,78.74069225,76.84529376,1
908,3.470501796,5.52551932,0.722190861,76.62018416,77.35290759,1
975,2.851345612,3.436134987,1.413888889,81.85690884,89.61064854,0
763,2.329179271,9.113576957,2.68553325,74.30575568,74.52716399,0
450,2.99540461,4.948005902,2.038349133,77.94423585,84.6988235,1
582,4.331407503,10.29785707,4.251674202,77.5824004,87.89711135,0
1565,0.214115229,4.452083119,2.365205836,76.05312825,89.11685572,1
866,3.952925056,5.595442475,3.055604342,87.32874149,86.84705239,0
1093,2.751429234,17.64939075,1.831766711,77.42039977,83.23062765,0
1201,2.527674515,6.366394951,1.809504422,78.25238163,75.12064635,0
694,2.584777976,15.84544617,2.188934769,75.71825287,74.72940688,1
489,2.369247107,7.163784658,2.936480374,76.30093999,68.30046618,1
939,3.064708256,7.768152896,2.291449722,87.97664159,73.3569412,1
1020,3.535981591,3.189657062,4.950352311,78.28255584,76.7983117,0
654,4.24364421,4.488758104,2.168079353,76.34734278,82.90147377,0
761,4.094088262,4.858504853,2.657924521,73.89023629,81.35322666,1
1465,5.105001483,5.651597427,1.719281194,81.95709841,73.46534956,1
767,2.670704346,9.167774375,2.378518573,74.64265772,69.17741199,0
750,5.315110611,2.859700528,2.63099594,77.02365125,79.29097442,1
1038,4.209711943,6.598762275,4.822402389,84.56821603,85.18858824,0
760,2.181070698,3.357332272,1.606575835,76.42929935,80.56148547,0
915,4.02233569,5.533840176,2.8982226,77.40464533,82.72275418,1
887,3.954040397,5.602981736,2.796250715,77.14157925,82.63211789,1
516,3.56090331,5.2317201,4.8467576,78.13151981,78.78923286,1
457,2.037070132,7.010939815,2.839277318,75.16723597,78.54734123,1
758,1.954491512,3.752997894,1.278266537,86.69600223,85.06299469,1
613,1.679778898,6.183396196,1.732888862,86.51561421,83.93236968,1
660,4.638858197,5.296065726,1.51515911,76.1243674,68.24221455,0
673,2.731622753,5.064897076,2.894291861,76.71510554,84.18321479,1
847,2.772559669,5.064907664,2.046127861,77.78470548,67.91885508,1
451,4.080447167,3.40139321,3.658191965,76.00960855,85.67009928,1
511,3.036506021,6.461073116,2.833938971,75.19095061,80.91006428,1
943,3.317254432,6.359054848,2.36687205,77.35721569,77.72335236,1
625,2.653468347,5.030433044,1.926396046,76.25149918,82.3694006,0
952,3.164745706,5.768850184,2.666176953,74.19556487,75.66925579,0
569,3.944100593,4.631262635,4.707451758,76.07681978,79.5639484,1
450,2.102848246,4.244557694,2.382269709,78.07495952,81.80449391,0
1211,3.787367931,5.56148817,1.919326285,75.95001494,66.10548864,0
496,3.051490477,2.145658582,1.835981712,75.96812981,79.20010326,1
364,2.054196639,12.44109009,4.841442339,74.65484999,83.72388687,1
1207,4.350011024,5.317764079,1.896322162,77.8561037,84.24346616,1
511,3.538563851,9.857395684,1.987296478,76.4929244,66.0404792,1
613,2.292805083,6.897012424,2.686126548,73.68606384,80.30415615,1
1110,2.317742938,4.487701011,3.541805529,76.83589793,78.76560888,0
850,2.542704284,3.813211832,2.939161773,72.94916291,85.8530209,1
567,2.706901099,6.552520484,1.683980368,86.11481361,76.23219416,1
1573,2.502631963,7.222857027,2.398092748,77.33851893,70.34102791,0
463,5.324296804,4.718529751,3.250103416,73.87925897,69.37017576,1
765,5.274040016,6.888305968,1.641160029,81.96028061,73.69027242,1
383,2.307080884,12.14488152,2.800658469,85.63443008,80.67985844,1
779,2.597059056,4.569617336,1.358018091,73.74841662,77.32661628,1
519,3.240552484,8.63566703,2.615427515,77.15825257,77.16718947,1
693,4.522407375,1.683163642,2.162287168,76.59087819,72.29126588,1
519,4.444107061,5.218590276,3.295450778,80.09706989,84.05451896,1
1321,3.51371693,6.576911678,1.544345502,75.67332365,80.79477648,1
662,5.054411019,6.988442156,2.062073846,76.27166024,82.33485855,1
895,4.04799655,3.554482477,1.944351519,77.47287399,70.27833185,1
1207,3.083580937,6.540250891,2.837179696,80.40019743,76.79046312,0
1138,2.807651347,4.902629375,1.432317669,76.5186623,67.38245729,1
1026,2.458255333,13.29660687,1.575279588,76.30287846,73.78629352,0
1321,2.528102173,7.041656752,2.906241158,75.90106116,78.86104911,0
1071,4.81754379,1.537919209,2.562629589,80.70935166,81.51669558,0
1385,2.856924439,5.272285313,2.004513685,75.62032791,85.38164882,1
569,2.674935145,5.032385298,1.303679873,76.51223939,73.01631407,1
779,3.429989187,5.800241143,4.689986766,74.59217689,88.10403263,0
822,1.875372711,4.994440144,1.822655347,84.61218763,72.52688655,0
663,4.500924575,5.715177306,3.15070268,76.00711171,81.00853161,1
963,4.684175757,18.91680795,3.341104117,73.88435581,68.70290733,1
651,2.361665259,3.51870815,3.861779582,88.15686851,68.28388923,0
904,3.920830109,7.780998684,1.711286576,75.8790468,88.31969015,1
885,2.034509032,15.49967975,1.522790105,78.95964491,80.81798458,1
1471,3.746603901,6.901933093,1.544089708,75.26138247,83.37926448,0
635,2.939877801,4.860271388,2.588876303,82.50258099,78.94049845,1
812,5.295481735,6.649052591,5.859924294,76.90331573,79.77768526,0
796,1.950755901,4.952945345,3.873953569,78.71415475,87.26705073,0
620,2.831965758,5.941632479,3.0712438,75.51821924,67.12815388,1
910,2.752446982,10.75698007,2.575827916,76.61760934,78.80171397,1
1090,5.178760038,16.45837526,5.214666025,83.52003956,91.83188976,1
1038,5.436102893,10.95927706,2.05376984,77.20127332,76.66664319,1
785,1.83317133,4.67328355,2.182567171,77.43464389,69.08274986,1
831,2.173173777,8.359896598,4.734463695,81.47691436,84.88481487,0
669,2.632464158,5.584875722,2.453822908,76.24139803,84.54283102,0
1376,3.094746491,4.060027848,2.496198263,77.64035787,90.10065286,1
685,2.788075192,5.282153199,3.22434102,77.83927773,72.60598675,1
519,4.466059732,5.070126925,1.183794717,77.64549184,66.70421274,0
971,2.946072004,5.0351163,3.228570166,75.60645113,75.3112586,0
1112,4.378646942,8.451368754,1.98893448,75.59389992,72.13619808,1
531,2.752722207,3.74276504,2.564415915,77.00699461,67.63989497,1
775,2.980303187,5.28891295,2.323533268,76.33021658,81.51293934,0
921,5.411275017,6.562341436,2.850949083,82.85898952,86.49070566,0
537,3.721734597,5.380306475,1.468474957,84.66004687,91.68934276,1
1462,2.460920614,6.562974267,2.862514021,77.69357325,83.73643546,0
657,3.865303535,4.411796779,3.265669075,73.57113345,81.37116357,1
956,3.720926295,5.05015851,4.541595924,78.29451725,75.35054442,1
633,4.559974085,7.978624497,1.633451147,74.93559926,75.88888024,1
1159,3.94845257,4.067100671,2.428001853,77.27452024,89.84258675,0
499,2.373743594,4.048385685,3.200671078,77.17822821,85.19321165,1
1192,2.423820708,8.257578743,3.078788558,75.54671661,91.97345709,0
740,2.908134413,5.830199776,1.467640968,84.27271396,78.65361779,1
919,3.166933417,5.558107711,2.225864337,85.17189914,75.30257483,0
485,4.251723208,8.575562344,2.659427183,77.2820278,74.61681668,1
670,3.637390495,5.388609006,1.809433283,76.36851384,80.45197848,1
965,3.033358697,2.278427726,1.297099836,78.24339773,73.32716002,0
1689,2.287336573,4.073502246,2.182574161,76.76262492,77.58098968,0
1051,4.039704696,9.000817727,3.090365421,77.45188122,84.95572141,0
604,4.500835509,9.27119956,1.819652786,75.87229743,79.83568798,0
1521,3.59982223,5.955080947,3.219007306,73.98362782,79.28358554,1
1314,2.207469475,5.264941889,3.283972774,76.81177199,79.5681531,0
821,4.378651363,2.832805347,2.52410345,83.60030097,84.82755806,1
772,1.815792847,4.15530911,2.242293979,76.78721978,83.86011118,1
512,3.008784294,4.685539724,2.267981014,77.07900911,72.88784323,1
625,2.929295701,6.249962904,2.273347781,76.372944,74.394389,1
1204,3.275877922,6.371459459,4.595314246,87.45970852,87.68597849,0
1004,5.752859346,10.42608592,2.379816882,75.17261642,81.56342796,1
714,4.57511264,6.076348608,1.075585619,77.86490481,76.89944127,1
928,4.44737082,5.213703686,1.592468266,77.63493297,76.78851107,0
804,4.817832349,6.034622843,2.248021016,76.77320565,82.494118,1
955,2.862295391,3.919076274,1.911393516,76.61096025,81.45253872,1
769,3.537460581,10.65532883,3.002971767,78.00549826,83.02073397,0
1246,2.555428589,3.702818891,4.298311868,78.3434926,73.44879281,0
690,3.603645785,12.49572952,2.71272372,76.98012892,69.17907283,1
666,1.657211511,6.670047369,3.145315661,74.71803052,71.67766663,0
1283,3.662668421,8.050388104,3.361668083,76.00439463,83.53855928,1
641,2.651010348,4.933257005,1.734147576,76.33971183,77.30958371,0
588,4.551837314,5.604693206,1.499266525,86.2352757,75.50727138,1
1374,3.285916116,7.234992466,2.586664264,76.53850829,81.30806507,1
1276,5.481771577,5.348832397,2.470789281,76.5336673,77.49076019,1
897,3.296502643,7.349044044,2.543978267,75.0637922,85.07069346,1
1035,3.234396192,4.813665766,3.937855267,75.92559033,72.50785762,0
767,5.40062626,3.149538797,1.238246784,75.83523765,72.27791971,1
685,3.163822049,6.465317035,1.837146201,76.8083665,69.47205356,0
541,2.646998223,6.41455442,3.091683872,76.78759337,80.70845613,1
627,2.263591066,5.136609349,2.334429008,75.49892547,80.07511935,1
1160,4.556405598,6.081139842,1.927872464,78.47774772,89.94778959,1
428,3.969505487,6.317526897,3.745717994,77.30190835,83.82389342,1
721,1.614893785,5.982786713,1.262523391,77.21561611,79.00275166,1
594,3.032545073,4.556302583,2.247911868,77.86286826,73.74187902,0
980,3.945635433,7.720549422,0.107898917,81.84273212,84.4801546,0
1173,4.906246548,5.457404337,1.766867519,84.29366309,82.85950367,1
739,0.61312823,6.357912179,5.225109564,82.5468263,77.67331472,0
653,2.603938382,11.17830424,3.349164867,76.72122315,74.55865931,1
767,3.53485651,4.487744997,1.562512513,76.24469511,81.39828726,0
455,2.010801982,7.806127437,1.619575301,76.5193854,195.5279116,1
801,4.57853735,7.479624412,1.497144204,76.60009805,79.81719853,0
402,2.604033543,13.1394398,4.906776581,76.61938765,67.76555192,1
479,3.357996366,9.312451952,2.01550372,73.2414351,76.60859186,1
818,4.592727367,8.832196983,2.389319494,75.28175572,83.93689182,1
690,3.454304057,6.022835069,6.249582678,75.11445172,79.48396122,0
609,2.737859666,5.793654143,1.124058255,77.27797712,79.50488255,0
915,4.762270208,6.993929785,1.992102162,76.47137446,66.75445195,0
566,2.626329623,4.498955993,1.013905411,76.50507514,81.79986657,1
551,3.067355315,7.883294167,3.913953039,75.8716245,75.14791579,1
729,3.70135369,7.875519808,1.698252532,77.88884354,85.01276838,1
1524,3.521486935,5.535045204,1.761718245,87.95192529,83.70010547,1
995,3.536049988,7.909640421,1.878700876,78.29649466,78.76327607,0
491,3.659890925,5.485850801,3.279557226,77.09323024,68.3942777,1
775,3.26510829,5.61744285,1.74547656,77.09097038,75.7612387,1
1218,2.667088743,4.415281189,2.622454422,76.56459308,79.82205932,0
1148,4.289054836,5.107203394,2.854854315,76.61342531,75.07952743,0
1032,4.717807644,6.919979222,2.423473633,74.52594979,73.3883372,1
919,2.924451562,4.971495971,3.711388096,80.96753048,80.95149993,1
659,3.58196466,4.822044563,2.174537883,76.3928606,73.33540249,1
652,2.257826144,3.093086838,2.500525973,75.87828902,75.56810601,0
653,3.282198889,11.05544733,1.721214555,76.17790966,72.63359144,1
